order_item_id,order_id,product_id,quantity,unit_price,discount_pct
954,432,128,1,194.9,0
955,433,124,1,817.25,0
956,434,61,1,2121.38,20
957,435,4,1,3734.11,10
958,436,23,2,2678.86,0
959,437,127,1,764.69,15
960,437,39,1,807.04,15
961,437,24,1,4730.3,5
962,437,131,2,267.65,20
963,437,20,2,679.41,15
964,438,26,1,2314.09,0
965,439,60,1,1673.4,5
966,440,76,1,2749.33,0
967,441,119,3,1173.65,20
968,442,26,3,2314.09,0
969,442,45,2,2997.84,0
970,443,75,1,1648.5,0
971,444,81,1,180.71,15
972,444,110,1,1544.3,0
973,444,30,1,2474.6,5
974,444,25,1,4013.7,0
975,445,3,1,1666.99,0
976,446,44,1,2896.61,15
977,446,85,1,504.07,5
978,446,92,2,1554.23,0
979,447,69,1,469.25,10
980,447,24,1,4730.3,0
981,447,96,1,951.73,0
982,448,47,1,851.19,15
983,449,103,3,3176.8,0
984,450,117,2,3354.55,5
985,450,70,1,3424.12,0
986,451,123,2,176.12,0
987,451,108,3,545.2,10
988,452,43,1,340.4,0
989,453,34,3,2045.11,0
990,454,16,2,3149.42,15
991,454,41,1,1593.36,0
992,455,107,1,2579.68,10
993,455,124,2,817.25,15
994,455,113,1,2616.32,0
995,455,47,1,851.19,10
996,455,98,1,325.42,10
997,456,8,1,863.12,0
998,456,34,1,2045.11,10
999,456,124,1,817.25,0
1000,457,29,1,1110.99,15
1001,457,106,1,2177.52,10
1002,458,12,1,1398.44,0
1003,459,67,1,2080.19,0
1004,459,81,2,180.71,5
1005,459,4,2,3734.11,10
1006,459,135,3,390.99,5
1007,460,58,1,2420.79,0
1008,460,87,2,883.26,5
1009,460,133,1,122.64,5
1010,460,134,2,182.76,0
1011,461,25,1,4013.7,0
1012,461,111,1,1360.54,10
1013,461,64,1,2655.35,5
1014,461,124,1,817.25,0
1015,462,99,1,227.72,0
1016,462,39,3,807.04,10
1017,462,14,3,1729.61,5
1018,462,3,1,1666.99,0
1019,463,41,1,1593.36,5
1020,463,130,1,341.79,0
1021,464,127,2,764.69,5
1022,464,43,1,340.4,10
1023,464,20,1,679.41,5
1024,464,126,1,739.51,5
1025,465,62,1,2817.17,0
1026,465,85,1,504.07,10
1027,465,72,1,1795.47,0
1028,466,130,1,341.79,0
1029,466,58,2,2420.79,0
1030,466,97,1,1195.83,0
1031,466,104,3,404.29,0
1032,467,21,3,4445.68,5
1033,468,114,1,3416.83,0
1034,468,115,2,1697.68,0
1035,469,128,1,194.9,0
1036,470,81,1,180.71,0
1037,471,128,1,194.9,5
1038,472,5,1,4122.6,0
1039,473,104,1,404.29,10
1040,473,106,1,2177.52,5
1041,473,10,1,622.91,5
1042,473,1,2,2845.89,0
1043,474,78,2,273.8,5
1044,474,131,1,267.65,0
1045,475,53,1,1566.62,0
1046,475,117,3,3354.55,0
1047,476,94,1,252.81,0
1048,476,14,1,1729.61,10
1049,476,58,1,2420.79,15
1050,476,117,1,3354.55,15
1051,477,122,2,710.73,10
1052,478,94,1,252.81,0
1053,478,116,1,1388.9,0
1054,478,30,1,2474.6,5
1055,479,57,1,1226.9,10
1056,480,88,1,900.15,15
1057,481,75,1,1648.5,15
1058,481,134,1,182.76,20
1059,481,96,2,951.73,20
1060,481,28,1,2577.19,0
1061,482,43,2,340.4,20
1062,482,127,1,764.69,10
1063,482,36,2,2255.38,0
1064,483,105,1,1305.35,10
1065,483,28,3,2577.19,0
1066,483,66,2,883.75,0
1067,483,51,2,1683.6,0
1068,483,49,3,1326.79,0
1069,484,101,1,1820.6,10
1070,484,56,1,896.44,0
1071,485,49,1,1326.79,0
1072,485,87,1,883.26,15
1073,486,107,2,2579.68,0
1074,486,12,1,1398.44,0
1075,487,32,3,1803.67,0
1076,487,116,1,1388.9,15
1077,488,130,1,341.79,5
1078,488,35,1,2586.26,20
1079,488,128,1,194.9,0
1080,488,2,2,1537.56,5
1081,489,13,1,658.64,15
1082,489,111,1,1360.54,0
1083,489,124,3,817.25,5
1084,489,131,1,267.65,5
1085,490,45,1,2997.84,10
1086,491,33,3,954.72,0
1087,492,100,1,1755.02,10
1088,492,83,3,1832.08,0
1089,492,130,1,341.79,10
1090,492,99,1,227.72,0
1091,493,64,1,2655.35,5
1092,494,102,2,536.91,15
1093,495,76,2,2749.33,15
1094,495,116,1,1388.9,5
1095,496,36,1,2255.38,20
1096,496,106,1,2177.52,5
1097,497,132,1,598.27,5
1098,497,77,1,2061.02,0
1099,497,81,1,180.71,5
1100,497,56,1,896.44,0
1101,497,52,1,565.24,0
1102,498,75,2,1648.5,0
1103,498,89,2,1980.93,20
1104,499,34,1,2045.11,0
1105,499,46,1,954.0,10
1106,500,139,1,613.76,0
1107,500,83,1,1832.08,20
1108,501,30,1,2474.6,10
1109,502,123,2,176.12,0
1110,502,107,1,2579.68,0
1111,503,137,1,175.23,0
1112,503,74,2,283.28,0
1113,503,109,1,1068.51,5
1114,504,134,1,182.76,20
1115,504,28,1,2577.19,15
1116,505,98,2,325.42,0
1117,505,38,1,1926.89,5
1118,506,15,3,3763.98,0
1119,506,52,1,565.24,15
1120,506,69,3,469.25,0
1121,506,42,1,1198.0,5
1122,506,74,1,283.28,0
1123,507,65,1,879.88,0
1124,507,38,1,1926.89,0
1125,508,76,1,2749.33,5
1126,508,53,3,1566.62,0
1127,509,9,1,3148.81,0
1128,510,116,1,1388.9,15
1129,510,27,1,2130.72,0
1130,510,58,1,2420.79,20
1131,510,100,1,1755.02,0
1132,511,131,1,267.65,0
1133,512,74,1,283.28,0
1134,513,13,1,658.64,0
1135,514,100,2,1755.02,0
1136,514,107,1,2579.68,0
1137,514,81,1,180.71,10
1138,514,14,1,1729.61,0
1139,515,65,2,879.88,0
1140,516,114,1,3416.83,10
1141,516,58,1,2420.79,15
1142,516,95,1,466.06,10
1143,516,140,1,441.66,0
1144,516,51,1,1683.6,0
1145,517,50,1,1269.0,0
1146,517,76,1,2749.33,5
1147,518,46,1,954.0,5
1148,519,20,1,679.41,10
1149,519,48,2,1789.61,10
1150,519,45,1,2997.84,5
1151,520,132,1,598.27,0
1152,520,31,1,1817.44,0
1153,521,11,1,2249.42,10
1154,522,72,1,1795.47,5
1155,522,68,1,2282.01,5
1156,522,34,2,2045.11,15
1157,522,42,1,1198.0,0
1158,523,66,1,883.75,0
1159,524,85,1,504.07,10
1160,524,120,1,1868.93,5
1161,524,40,1,2254.62,20
1162,525,40,1,2254.62,10
1163,526,14,2,1729.61,5
1164,527,78,2,273.8,0
1165,527,126,1,739.51,0
1166,527,92,2,1554.23,10
1167,527,19,1,1415.8,0
1168,527,82,1,1395.96,5
1169,528,57,1,1226.9,20
1170,528,48,1,1789.61,5
1171,529,18,1,1058.0,0
1172,529,130,1,341.79,10
1173,529,41,1,1593.36,5
1174,530,140,1,441.66,10
1175,530,138,2,913.69,0
1176,531,24,1,4730.3,0
1177,532,57,1,1226.9,15
1178,532,55,1,1416.61,0
1179,532,85,1,504.07,0
1180,533,93,1,850.64,0
1181,534,56,1,896.44,15
1182,535,136,1,361.66,10
1183,536,3,1,1666.99,0
1184,536,30,1,2474.6,0
1185,536,89,1,1980.93,15
1186,537,62,2,2817.17,5
1187,538,63,1,3329.97,10
1188,538,11,2,2249.42,0
1189,538,83,1,1832.08,0
1190,538,98,3,325.42,0
1191,539,99,1,227.72,5
1192,540,139,1,613.76,15
1193,540,73,1,1116.88,5
1194,540,7,1,470.97,0
1195,541,96,1,951.73,0
1196,542,131,1,267.65,0
1197,542,115,2,1697.68,0
1198,543,12,1,1398.44,20
1199,543,76,1,2749.33,20
1200,543,50,1,1269.0,0
1201,543,83,1,1832.08,0
1202,544,22,2,3278.57,0
1203,544,25,1,4013.7,5
1204,545,138,2,913.69,0
1205,545,137,1,175.23,5
1206,545,2,1,1537.56,10
1207,545,17,1,1874.06,0
1208,546,55,2,1416.61,20
1209,546,109,1,1068.51,10
1210,547,53,1,1566.62,10
1211,547,138,1,913.69,10
1212,547,112,2,746.84,0
1213,548,19,2,1415.8,20
1214,549,40,1,2254.62,0
1215,549,7,1,470.97,15
1216,549,118,1,2774.38,10
1217,550,85,1,504.07,0
1218,550,10,2,622.91,0
1219,551,19,1,1415.8,15
1220,552,46,1,954.0,10
1221,553,19,1,1415.8,20
1222,553,59,3,820.54,0
1223,553,67,1,2080.19,0
1224,554,100,1,1755.02,20
1225,555,104,2,404.29,0
1226,555,111,1,1360.54,0
1227,555,81,1,180.71,5
1228,555,5,3,4122.6,5
1229,555,100,2,1755.02,0
1230,556,31,1,1817.44,0
1231,556,137,1,175.23,5
1232,557,17,2,1874.06,5
1233,557,12,2,1398.44,0
1234,558,19,1,1415.8,0
1235,559,129,1,376.44,5
1236,559,28,1,2577.19,20
1237,559,75,2,1648.5,15
1238,560,78,1,273.8,5
1239,561,23,2,2678.86,0
1240,561,73,2,1116.88,0
1241,562,98,1,325.42,15
1242,563,8,1,863.12,5
1243,563,122,1,710.73,5
1244,563,41,1,1593.36,20
1245,564,57,2,1226.9,5
1246,564,35,2,2586.26,5
1247,564,101,1,1820.6,0
1248,564,140,1,441.66,0
1249,565,37,1,1023.85,5
1250,565,77,1,2061.02,0
1251,566,96,1,951.73,0
1252,566,3,1,1666.99,20
1253,566,37,2,1023.85,0
1254,567,11,1,2249.42,5
1255,567,2,1,1537.56,20
1256,567,101,1,1820.6,5
1257,568,22,1,3278.57,15
1258,568,79,1,293.44,0
1259,568,54,1,2767.69,20
1260,569,89,1,1980.93,0
1261,570,106,3,2177.52,0
1262,570,132,1,598.27,0
1263,570,37,1,1023.85,15
1264,570,42,1,1198.0,0
1265,571,57,1,1226.9,0
1266,571,65,2,879.88,15
1267,572,30,1,2474.6,15
1268,572,47,2,851.19,0
1269,572,14,3,1729.61,15
1270,573,119,1,1173.65,20
1271,573,19,1,1415.8,0
1272,573,75,1,1648.5,5
1273,573,18,1,1058.0,0
1274,574,26,1,2314.09,20
1275,575,125,1,172.83,5
1276,575,85,1,504.07,10
1277,576,33,1,954.72,0
1278,577,61,1,2121.38,0
1279,577,26,1,2314.09,0
1280,577,73,2,1116.88,15
1281,577,18,3,1058.0,5
1282,577,50,1,1269.0,10
1283,578,125,1,172.83,15
1284,579,85,2,504.07,0
1285,580,79,2,293.44,0
1286,580,40,1,2254.62,0
1287,581,94,1,252.81,0
1288,581,81,1,180.71,0
1289,581,110,2,1544.3,10
1290,581,44,1,2896.61,5
1291,582,81,1,180.71,0
1292,582,64,2,2655.35,5
1293,582,57,1,1226.9,5
1294,582,112,2,746.84,15
1295,582,71,1,2754.81,0
1296,583,35,1,2586.26,0
1297,583,85,1,504.07,0
1298,583,123,3,176.12,0
1299,584,115,1,1697.68,5
1300,585,79,1,293.44,0
1301,585,125,1,172.83,5
1302,585,28,2,2577.19,0
1303,585,45,2,2997.84,0
1304,585,21,1,4445.68,10
1305,586,36,1,2255.38,15
1306,586,138,1,913.69,15
1307,586,51,1,1683.6,10
1308,587,20,1,679.41,0
1309,588,20,3,679.41,5
1310,588,5,1,4122.6,10
1311,589,8,1,863.12,0
1312,589,104,1,404.29,20
1313,589,55,2,1416.61,10
1314,590,67,1,2080.19,10
1315,591,139,1,613.76,20
1316,592,39,1,807.04,15
1317,592,94,2,252.81,0
1318,593,58,1,2420.79,5
1319,593,75,1,1648.5,0
1320,593,35,1,2586.26,0
1321,593,119,2,1173.65,10
1322,593,129,1,376.44,15
1323,594,24,1,4730.3,5
1324,594,102,1,536.91,20
1325,595,129,1,376.44,15
1326,595,3,1,1666.99,5
1327,596,62,1,2817.17,0
1328,597,43,2,340.4,0
1329,597,132,1,598.27,0
1330,597,36,1,2255.38,5
1331,598,41,1,1593.36,15
1332,599,38,3,1926.89,10
1333,599,124,1,817.25,20
1334,600,11,1,2249.42,0
1335,601,125,1,172.83,0
1336,601,60,1,1673.4,0
1337,601,17,2,1874.06,10
1338,602,95,1,466.06,20
1339,602,60,2,1673.4,0
1340,603,53,1,1566.62,15
1341,604,93,2,850.64,0
1342,604,100,1,1755.02,10
1343,604,121,2,946.03,5
1344,604,117,1,3354.55,10
1345,605,11,1,2249.42,0
1346,606,83,2,1832.08,0
1347,606,27,1,2130.72,15
1348,606,134,1,182.76,20
1349,607,71,1,2754.81,5
1350,608,68,1,2282.01,10
1351,608,140,1,441.66,0
1352,609,45,2,2997.84,10
1353,609,97,1,1195.83,5
1354,610,97,1,1195.83,0
1355,610,94,3,252.81,0
1356,611,20,2,679.41,0
1357,612,65,1,879.88,0
1358,612,97,1,1195.83,0
1359,612,58,1,2420.79,15
1360,613,104,1,404.29,20
1361,614,89,1,1980.93,5
1362,615,124,3,817.25,0
1363,616,2,1,1537.56,5
1364,616,129,1,376.44,10
1365,616,36,1,2255.38,0
1366,617,43,1,340.4,15
1367,617,59,1,820.54,0
1368,618,132,1,598.27,5
1369,618,72,1,1795.47,5
1370,618,55,3,1416.61,20
1371,619,48,1,1789.61,5
1372,619,41,1,1593.36,5
1373,619,93,1,850.64,5
1374,620,31,1,1817.44,0
1375,620,59,3,820.54,15
1376,620,107,1,2579.68,0
1377,620,85,2,504.07,15
1378,621,30,1,2474.6,0
1379,621,124,1,817.25,5
1380,622,123,1,176.12,0
1381,622,54,2,2767.69,10
1382,623,42,1,1198.0,15
1383,624,106,1,2177.52,15
1384,624,6,1,3922.85,0
1385,624,63,1,3329.97,20
1386,624,12,1,1398.44,0
1387,625,42,1,1198.0,15
1388,625,35,2,2586.26,5
1389,626,132,1,598.27,0
1390,627,38,2,1926.89,20
1391,627,15,2,3763.98,5
1392,628,67,1,2080.19,5
1393,629,133,1,122.64,5
1394,630,5,2,4122.6,20
1395,630,73,1,1116.88,0
1396,631,56,1,896.44,0
1397,631,115,1,1697.68,10
1398,632,121,1,946.03,0
1399,633,44,1,2896.61,20
1400,633,57,2,1226.9,20
1401,633,106,1,2177.52,0
1402,634,37,1,1023.85,0
1403,634,47,1,851.19,5
1404,635,131,1,267.65,0
1405,635,68,1,2282.01,0
1406,635,43,3,340.4,0
1407,636,88,1,900.15,0
1408,636,117,1,3354.55,0
1409,636,18,1,1058.0,15
1410,637,97,1,1195.83,10
1411,637,99,2,227.72,10
1412,637,34,1,2045.11,0
1413,638,5,1,4122.6,0
1414,639,134,1,182.76,15
1415,639,130,1,341.79,15
1416,639,108,1,545.2,15
1417,639,39,3,807.04,0
1418,639,25,1,4013.7,0
1419,640,122,1,710.73,15
1420,640,10,3,622.91,0
1421,641,129,1,376.44,0
1422,641,31,1,1817.44,5
1423,642,124,1,817.25,0
1424,642,34,2,2045.11,20
1425,642,139,1,613.76,0
1426,643,111,1,1360.54,5
1427,643,134,1,182.76,0
1428,644,95,1,466.06,10
1429,644,12,3,1398.44,0
1430,644,136,1,361.66,5
1431,644,110,2,1544.3,20
1432,645,124,1,817.25,0
1433,645,98,1,325.42,10
1434,646,26,2,2314.09,0
1435,646,109,1,1068.51,0
1436,646,35,3,2586.26,5
1437,646,66,1,883.75,5
1438,647,60,1,1673.4,5
1439,648,73,1,1116.88,0
1440,648,140,1,441.66,10
1441,648,105,1,1305.35,0
1442,649,49,1,1326.79,5
1443,649,2,2,1537.56,0
1444,650,2,1,1537.56,0
1445,650,134,1,182.76,5
1446,650,31,1,1817.44,0
1447,651,2,2,1537.56,10
1448,651,97,1,1195.83,15
1449,652,53,1,1566.62,15
1450,652,81,1,180.71,15
1451,652,105,1,1305.35,0
1452,652,93,1,850.64,0
1453,653,40,1,2254.62,0
1454,654,65,1,879.88,10
1455,654,67,1,2080.19,0
1456,654,138,1,913.69,15
1457,655,94,1,252.81,0
1458,655,71,1,2754.81,5
1459,655,102,1,536.91,0
1460,655,53,2,1566.62,0
1461,656,124,1,817.25,0
1462,656,46,2,954.0,0
1463,657,124,1,817.25,0
1464,657,65,2,879.88,0
1465,657,79,1,293.44,10
1466,658,89,3,1980.93,5
1467,658,102,1,536.91,15
1468,658,36,1,2255.38,0
1469,659,31,1,1817.44,0
1470,659,59,1,820.54,0
1471,660,42,1,1198.0,0
1472,660,26,1,2314.09,0
1473,661,131,3,267.65,0
1474,662,87,1,883.26,20
1475,663,14,1,1729.61,20
1476,663,42,1,1198.0,0
1477,663,100,3,1755.02,0
1478,663,2,1,1537.56,5
1479,664,38,2,1926.89,5
1480,664,121,3,946.03,0
1481,665,112,2,746.84,15
1482,666,17,1,1874.06,15
1483,667,57,2,1226.9,5
1484,668,21,1,4445.68,0
1485,668,10,2,622.91,15
1486,669,99,2,227.72,0
1487,669,103,1,3176.8,0
1488,670,134,1,182.76,5
1489,671,15,1,3763.98,10
1490,671,45,2,2997.84,0
1491,672,127,1,764.69,10
1492,673,3,2,1666.99,10
1493,673,52,1,565.24,5
1494,673,133,3,122.64,20
1495,673,74,1,283.28,15
1496,674,9,3,3148.81,0
1497,674,131,1,267.65,15
1498,675,60,1,1673.4,20
1499,675,44,2,2896.61,0
1500,676,10,1,622.91,0
1501,677,62,2,2817.17,10
1502,677,1,1,2845.89,0
1503,677,41,1,1593.36,0
1504,677,23,2,2678.86,5
1505,678,103,1,3176.8,0
1506,679,102,1,536.91,0
1507,679,104,1,404.29,0
1508,679,52,2,565.24,0
1509,679,133,1,122.64,0
1510,679,4,2,3734.11,0
1511,680,18,3,1058.0,20
1512,680,24,1,4730.3,0
1513,681,73,3,1116.88,0
1514,681,90,1,1414.48,15
1515,681,89,2,1980.93,0
1516,681,71,1,2754.81,0
1517,682,50,1,1269.0,0
1518,682,117,1,3354.55,15
1519,683,2,1,1537.56,0
1520,683,67,1,2080.19,0
1521,683,45,1,2997.84,15
1522,683,105,1,1305.35,0
1523,683,130,3,341.79,0
1524,684,19,1,1415.8,5
1525,685,76,1,2749.33,0
1526,686,30,1,2474.6,0
1527,686,132,2,598.27,15
1528,686,66,1,883.75,0
1529,687,65,2,879.88,0
1530,688,114,2,3416.83,0
1531,689,124,1,817.25,0
1532,689,63,3,3329.97,5
1533,689,87,1,883.26,0
1534,689,118,2,2774.38,0
1535,689,8,1,863.12,5
1536,690,30,1,2474.6,0
1537,690,67,2,2080.19,15
1538,691,98,3,325.42,15
1539,691,57,2,1226.9,0
1540,692,59,3,820.54,0
1541,693,106,1,2177.52,15
1542,693,91,1,1358.41,5
1543,694,138,1,913.69,0
1544,694,3,1,1666.99,0
1545,694,68,1,2282.01,0
1546,695,74,1,283.28,15
1547,696,103,1,3176.8,15
1548,696,88,3,900.15,10
1549,696,20,1,679.41,5
1550,697,46,1,954.0,0
1551,698,81,1,180.71,0
1552,698,91,1,1358.41,10
1553,698,56,2,896.44,0
1554,698,69,1,469.25,0
1555,699,49,1,1326.79,5
1556,700,52,1,565.24,0
1557,700,61,2,2121.38,0
1558,701,62,1,2817.17,10
1559,701,68,1,2282.01,5
1560,702,59,1,820.54,0
1561,703,64,1,2655.35,5
1562,704,92,1,1554.23,5
1563,704,40,1,2254.62,0
1564,704,28,1,2577.19,5
1565,705,21,1,4445.68,0
1566,705,127,1,764.69,5
1567,705,2,2,1537.56,0
1568,705,139,1,613.76,15
1569,706,124,1,817.25,0
1570,706,96,1,951.73,0
1571,707,81,1,180.71,0
1572,707,127,1,764.69,15
1573,707,71,2,2754.81,0
1574,707,126,1,739.51,5
1575,708,131,1,267.65,5
1576,708,72,1,1795.47,0
1577,708,102,1,536.91,20
1578,708,57,1,1226.9,5
1579,709,33,2,954.72,5
1580,709,14,1,1729.61,0
1581,709,135,3,390.99,0
1582,710,123,2,176.12,0
1583,710,139,1,613.76,5
1584,710,9,2,3148.81,0
1585,711,89,1,1980.93,5
1586,711,101,1,1820.6,5
1587,711,45,2,2997.84,0
1588,712,31,2,1817.44,5
1589,713,133,1,122.64,10
1590,713,118,1,2774.38,5
1591,713,81,3,180.71,10
1592,713,3,1,1666.99,5
1593,714,54,1,2767.69,20
1594,714,98,1,325.42,0
1595,714,26,1,2314.09,5
1596,715,93,2,850.64,5
1597,716,67,1,2080.19,0
1598,716,48,1,1789.61,0
1599,716,68,3,2282.01,0
1600,716,61,1,2121.38,0
1601,716,69,1,469.25,10
1602,717,88,1,900.15,5
1603,717,94,1,252.81,10
1604,718,128,1,194.9,0
1605,719,54,3,2767.69,0
1606,720,96,1,951.73,5
1607,720,94,1,252.81,15
1608,721,72,1,1795.47,5
1609,721,116,1,1388.9,0
1610,721,47,1,851.19,15
1611,721,34,1,2045.11,15
1612,722,59,1,820.54,5
1613,722,26,1,2314.09,0
1614,722,70,2,3424.12,0
1615,722,61,1,2121.38,0
1616,723,111,1,1360.54,0
1617,724,51,1,1683.6,0
1618,724,38,1,1926.89,15
1619,724,39,1,807.04,0
1620,724,122,2,710.73,5
1621,724,3,1,1666.99,0
1622,725,108,1,545.2,0
1623,725,128,3,194.9,15
1624,726,133,1,122.64,20
1625,726,137,1,175.23,5
1626,727,81,1,180.71,15
1627,727,125,1,172.83,15
1628,728,65,3,879.88,5
1629,729,13,1,658.64,10
1630,729,102,1,536.91,20
1631,729,26,1,2314.09,5
1632,729,42,1,1198.0,10
1633,729,16,1,3149.42,0
1634,730,66,1,883.75,15
1635,730,122,3,710.73,5
1636,731,25,1,4013.7,5
1637,732,86,1,1657.15,0
1638,732,67,1,2080.19,5
1639,733,93,1,850.64,5
1640,734,66,1,883.75,15
1641,734,89,2,1980.93,5
1642,734,6,1,3922.85,15
1643,734,106,1,2177.52,0
1644,734,32,1,1803.67,5
1645,735,51,1,1683.6,5
1646,735,138,1,913.69,0
1647,736,73,1,1116.88,0
1648,737,84,1,327.18,20
1649,738,131,2,267.65,5
1650,739,115,1,1697.68,0
1651,739,21,1,4445.68,10
1652,739,98,1,325.42,0
1653,739,74,1,283.28,0
1654,740,38,1,1926.89,0
1655,740,43,1,340.4,15
1656,741,87,1,883.26,10
1657,742,104,1,404.29,0
1658,742,19,1,1415.8,0
1659,743,42,1,1198.0,0
1660,743,88,1,900.15,15
1661,744,81,1,180.71,0
1662,745,75,1,1648.5,0
1663,745,69,1,469.25,0
1664,745,102,1,536.91,0
1665,746,114,1,3416.83,0
1666,746,93,1,850.64,0
1667,746,134,1,182.76,0
1668,746,116,2,1388.9,0
1669,746,106,1,2177.52,0
1670,747,48,2,1789.61,0
1671,748,33,1,954.72,0
1672,748,61,2,2121.38,0
1673,749,65,1,879.88,10
1674,749,21,1,4445.68,20
1675,750,43,1,340.4,5
1676,750,102,2,536.91,0
1677,751,25,1,4013.7,15
1678,751,17,1,1874.06,0
1679,751,122,1,710.73,20
1680,752,14,2,1729.61,20
1681,752,7,1,470.97,0
1682,752,102,1,536.91,15
1683,752,135,1,390.99,0
1684,753,27,1,2130.72,10
1685,753,68,1,2282.01,5
1686,754,40,1,2254.62,0
1687,755,100,2,1755.02,0
1688,755,80,1,1279.28,0
1689,755,59,1,820.54,0
1690,756,73,2,1116.88,0
1691,757,33,1,954.72,5
1692,757,34,1,2045.11,0
1693,758,44,2,2896.61,10
1694,758,8,1,863.12,10
1695,758,9,1,3148.81,15
1696,759,92,1,1554.23,5
1697,760,122,1,710.73,10
1698,761,139,1,613.76,0
1699,761,70,1,3424.12,10
1700,762,114,1,3416.83,15
1701,763,139,1,613.76,0
1702,763,46,3,954.0,0
1703,763,117,1,3354.55,0
1704,763,112,1,746.84,15
1705,763,135,1,390.99,10
1706,764,137,1,175.23,0
1707,765,89,1,1980.93,10
1708,765,124,3,817.25,0
1709,766,59,1,820.54,10
1710,766,23,2,2678.86,0
1711,766,114,2,3416.83,10
1712,767,94,1,252.81,0
1713,767,106,1,2177.52,5
1714,767,67,1,2080.19,0
1715,767,40,1,2254.62,0
1716,767,78,1,273.8,0
1717,768,1,1,2845.89,5
1718,769,35,2,2586.26,10
1719,769,89,2,1980.93,10
1720,769,74,1,283.28,5
1721,770,137,1,175.23,0
1722,770,3,1,1666.99,10
1723,771,126,2,739.51,5
1724,771,123,1,176.12,5
1725,772,3,3,1666.99,5
1726,773,75,2,1648.5,0
1727,773,60,1,1673.4,15
1728,773,2,1,1537.56,15
1729,774,96,1,951.73,10
1730,774,49,1,1326.79,0
1731,774,106,3,2177.52,10
1732,775,112,1,746.84,10
1733,776,64,1,2655.35,0
1734,776,42,1,1198.0,20
1735,777,100,1,1755.02,20
1736,777,97,1,1195.83,10
1737,777,57,2,1226.9,0
1738,777,68,1,2282.01,0
1739,777,21,3,4445.68,5
1740,778,62,1,2817.17,5
1741,778,133,2,122.64,0
1742,778,70,1,3424.12,0
1743,779,137,1,175.23,5
1744,780,106,1,2177.52,10
1745,780,49,1,1326.79,0
1746,780,18,1,1058.0,10
1747,781,35,1,2586.26,0
1748,782,29,1,1110.99,0
1749,782,117,1,3354.55,10
1750,783,116,1,1388.9,0
1751,784,126,1,739.51,0
1752,784,49,2,1326.79,0
1753,785,5,1,4122.6,5
1754,785,39,1,807.04,0
1755,785,13,1,658.64,10
1756,785,137,2,175.23,0
1757,786,48,1,1789.61,0
1758,787,73,2,1116.88,15
1759,788,33,1,954.72,0
1760,789,113,2,2616.32,5
1761,789,3,1,1666.99,0
1762,789,60,1,1673.4,10
1763,789,24,1,4730.3,15
1764,789,39,3,807.04,0
1765,790,127,1,764.69,15
1766,790,56,1,896.44,5
1767,791,108,1,545.2,0
1768,791,80,1,1279.28,5
1769,791,128,2,194.9,5
1770,791,96,2,951.73,5
1771,792,9,2,3148.81,0
1772,792,85,1,504.07,0
1773,792,21,1,4445.68,0
1774,793,15,1,3763.98,5
1775,794,101,1,1820.6,0
1776,795,140,1,441.66,5
1777,795,121,1,946.03,0
1778,795,47,1,851.19,0
1779,795,50,1,1269.0,5
1780,796,98,1,325.42,0
1781,796,4,1,3734.11,0
1782,796,32,1,1803.67,5
1783,797,64,2,2655.35,5
1784,797,99,1,227.72,15
1785,797,114,1,3416.83,0
1786,797,9,1,3148.81,15
1787,798,118,1,2774.38,5
1788,798,25,2,4013.7,0
1789,798,134,1,182.76,0
1790,799,54,1,2767.69,0
1791,800,100,3,1755.02,0
1792,801,80,2,1279.28,10
1793,802,41,1,1593.36,5
1794,803,11,2,2249.42,0
1795,803,134,1,182.76,0
1796,804,65,3,879.88,0
1797,805,77,1,2061.02,15
1798,805,51,1,1683.6,0
1799,806,14,1,1729.61,0
1800,806,56,1,896.44,0
1801,807,61,1,2121.38,15
1802,807,112,1,746.84,0
1803,808,4,1,3734.11,0
1804,808,43,1,340.4,0
1805,808,71,1,2754.81,10
1806,809,31,1,1817.44,0
1807,809,102,1,536.91,0
1808,809,63,1,3329.97,0
1809,809,3,1,1666.99,5
1810,810,122,1,710.73,20
1811,810,40,1,2254.62,0
1812,810,96,2,951.73,0
1813,811,64,1,2655.35,0
1814,811,41,1,1593.36,10
1815,812,24,1,4730.3,15
1816,812,87,2,883.26,0
1817,812,16,1,3149.42,0
1818,812,92,2,1554.23,0
1819,813,40,1,2254.62,0
1820,813,138,2,913.69,0
1821,814,33,3,954.72,0
1822,814,125,1,172.83,10
1823,814,60,1,1673.4,0
1824,814,82,2,1395.96,0
1825,814,89,2,1980.93,0
1826,815,50,2,1269.0,0
1827,815,6,1,3922.85,0
1828,815,97,1,1195.83,5
1829,816,35,3,2586.26,0
1830,817,11,1,2249.42,0
1831,817,125,2,172.83,10
1832,818,113,1,2616.32,5
1833,818,76,1,2749.33,0
1834,819,126,3,739.51,10
1835,819,49,1,1326.79,15
1836,819,48,2,1789.61,0
1837,820,90,1,1414.48,0
1838,820,83,1,1832.08,5
1839,820,120,2,1868.93,20
1840,820,71,1,2754.81,0
1841,821,42,2,1198.0,10
1842,821,18,1,1058.0,0
1843,822,40,2,2254.62,0
1844,823,76,1,2749.33,10
1845,823,68,1,2282.01,0
1846,824,94,2,252.81,5
1847,825,1,1,2845.89,20
1848,826,130,1,341.79,0
1849,826,98,3,325.42,0
1850,826,48,1,1789.61,20
1851,827,94,1,252.81,20
1852,827,62,2,2817.17,0
